"SourceFile","OriginalFile","Container","ID","XPath","Index","Value","Length","Class","Safety","NeedsFontWhenTranslated","NeedsLayoutReview","Placeholders","AlreadyPatched","Reason"
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Impatient","name","","Impatient","9","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Impatient","comments_Intro/comment/text","","Finally, we made it.[NEWLINE]Hey, are we done yet? We've got a lot to unpack and the longer we talk to you the longer it'll be before we're done.","145","ClanTraitDialogue","SafeDisplay","False","True","[NEWLINE]","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Impatient","comments_Random/comment/text","0","Do you also find that everything always takes so much longer than you expect it will?","85","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Impatient","comments_Random/comment/text","1","How much longer before we can actually, you know, do something?","63","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Impatient","comments_Random/comment/text","2","So... are we there yet?","23","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Impulsive","name","","Impulsive","9","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Impulsive","comments_Intro/comment/text","","Yes, this is the place we were always meant to be! Don't you agree?[NEWLINE]Wait... what's that over there?","107","ClanTraitDialogue","SafeDisplay","False","True","[NEWLINE]","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Impulsive","comments_Random/comment/text","0","We changed our mind about that other thing. Now we're thinking it might be nice to have a public bathhouse... OH or a ___ could be neat!","136","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Impulsive","comments_Random/comment/text","1","Being a Scout sounds like fun... but Blacksmith doesn't sound too bad either...[NEWLINE]Ah, screw it. Where's dinner?","117","ClanTraitDialogue","SafeDisplay","False","True","[NEWLINE]","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Independent","name","","Independent","11","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Independent","comments_Intro/comment/text","","Unfortunately, it seems we can't stay on our own if we want to keep our heads. Even so, it would be best if you let us do our own thing.[NEWLINE]Deal?","150","ClanTraitDialogue","SafeDisplay","False","True","[NEWLINE]","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Independent","comments_Random/comment/text","0","Checking in on us again, huh? Do you not trust us or something?","63","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Independent","comments_Random/comment/text","1","The sooner we can get out of this crowded pile of humanity the better...","72","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Intimidating","name","","Intimidating","12","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Intimidating","comments_Intro/comment/text","","Yeah, that's right, we're (NAME). What of it? That name mean something to you? We'd better never catch you talking behind our backs.","132","ClanTraitDialogue","SafeDisplay","False","True","(NAME)","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Intimidating","comments_Random/comment/text","0","If we don't keep the other Clans in line no one will.","53","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Intimidating","comments_Random/comment/text","1","So, do you have something for us to do yet or are we just going to keep sitting around and scaring little kids?","111","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Lazy","name","","Lazy","4","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Lazy","comments_Intro/comment/text","0","Phew... You wouldn't believe how long we've been walking now. Had to of been, hell, AT LEAST a few hours.[NEWLINE]So... have you got somewhere we can sit?","154","ClanTraitDialogue","SafeDisplay","False","True","[NEWLINE]","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Lazy","comments_Intro/comment/text","1","Some time to rest after that slog would be great.","49","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Lazy","comments_Random/comment/text","0","You know, taking it easy has some real health benefits.","55","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Lazy","comments_Random/comment/text","1","ZZZZZZZZZZZZZ...[NEWLINE]*snort*","32","ClanTraitDialogue","SafeDisplay","False","True","[NEWLINE]","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Lazy","comments_Random/comment/text","2","We're glad you agree that life's not all about work.","52","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Lazy","comments_Random/comment/text","3","Ahhh... lying around and doing nothing is the best.","51","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Lazy","comments_Random/comment/text","4","Really, an assignment already? We were just getting settled in...","65","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Lazy","comments_Random/comment/text","5","Sure, I suppose we'll be doing that then. We're all just packhorses to the powerful, after all.","95","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Leperous","name","","Leperous","8","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Leperous","comments_Intro/comment/text","","Yeah, we know, you don't have to say it. We'll just be... off in the corner. Like always...","91","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Leperous","comments_Random/comment/text","0","Please... Stop looking at us like that...","41","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Leperous","comments_Random/comment/text","1","It's not even that contagious, you know...","42","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Leperous","comments_Random/comment/text","2","Doing nothing isn't so bad. It's a lot better than being silently mocked.","73","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Leperous","comments_Random/comment/text","3","We really wish (CLAN_ON_TILE) would just stop staring at us... What did we ever do to them...","93","ClanTraitDialogue","SafeDisplay","False","True","(CLAN_ON_TILE)","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Local","name","","Local","5","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Local","comments_Intro/comment/text","","Ah, we've heard so much about you from the other Clans in the area. If you have some time we can tell you about the best sources of food, rivers to avoid, trees to piss behind. You know, all the important stuff.","211","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Local","comments_Random/comment/text","0","This is the only place we've ever known. It's hard to believe we'll eventually have to leave it behind one day...","113","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Local","comments_Random/comment/text","1","You know, if you don't have anything for us to do maybe we could visit our old home. You know, a bit of a vacation?[NEWLINE]Okay, yeah, didn't think so...","154","ClanTraitDialogue","SafeDisplay","False","True","[NEWLINE]","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Loggers","name","","Loggers","7","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Low_Fertility","name","","Low Fertility","13","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Low_Fertility","comments_Intro/comment/text","","We know our numbers might be small, but we plan on working hard for you.","72","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Loyal","name","","Loyal","5","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Loyal","comments_Intro/comment/text","","Thank you for taking us in, we promise you will not regret it. As we now owe you a great debt, what would you have us do?","121","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Loyal","comments_Random/comment/text","0","We live to serve.","17","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Loyal","comments_Random/comment/text","1","If there is anything, anything at all you need, do not hesitate to call on us.","78","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Marshmen","name","","Marshmen","8","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Marshmen","comments_Intro/comment/text","","We are called (NAME) and hail from lands soggy and smelly. But dry ground... well, this is new.","95","ClanTraitDialogue","SafeDisplay","False","True","(NAME)","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Marshmen","comments_Random/comment/text","0","We were going to go by ""Swampmen"" but something about that seemed strange for some reason...","92","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Marshmen","comments_Random/comment/text","1","We find water to be no great obstacle, should you ever have a job which might take advantage of that.","101","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Meek","name","","Meek","4","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Meek","comments_Intro/comment/text","","Oh...[NEWLINE]Hello...","22","ClanTraitDialogue","SafeDisplay","False","True","[NEWLINE]","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Meek","comments_Random/comment/text","0","Um...[NEWLINE]Nevermind.","24","ClanTraitDialogue","SafeDisplay","False","True","[NEWLINE]","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Meek","comments_Random/comment/text","1","Umm... errr... is it okay that we're just... hanging around and not doing anything...?","86","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Miners","name","","Miners","6","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Miserable","name","","Miserable","9","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Miserable","description","","Will refuse to [Attack|ATTACK] enemy [Armies|ARMY]","50","ClanTraitDescription","SafeDisplay","False","True","[Attack|ATTACK] [Armies|ARMY]","True","Player-facing trait tooltip text under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Miserable","comments_Intro/comment/text","0","There's no real point in going on, but it seems the gods aren't done tormenting us. So... here we are.","102","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Miserable","comments_Intro/comment/text","1","I suppose ending up in a place like this is better than being dead. Heh, I guess we'll see.","91","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Miserable","comments_Random/comment/text","0","Sigh.[NEWLINE]This is all so... pointless.","42","ClanTraitDialogue","SafeDisplay","False","True","[NEWLINE]","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Miserable","comments_Random/comment/text","1","Maybe if we had jobs to distract us life wouldn't seem so terrible...","69","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Miserable","comments_Random/comment/text","2","So, you really want us to be (TRAINING_IN_PROFESSION)? Seriously? Ugh... this is going to be terrible.","102","ClanTraitDialogue","SafeDisplay","False","True","(TRAINING_IN_PROFESSION)","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Miserable","comments_Random/comment/text","3","It's so cold. Again. Just like every year. We can't take much more of this...","77","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Nervous","name","","Nervous","7","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Nervous","comments_Intro/comment/text","","Oh man, can't believe we actually made it here intact... WAIT! That rock just moved! You saw it, didn't you?","108","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Nervous","comments_Random/comment/text","0","I have a bad feeling about this... About what? I mean... you know, everything!","78","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Nervous","comments_Random/comment/text","1","Sitting around is the worst... you just think about all the terrible things that can happen. And probably will happen. Ugh...","125","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Nomadic","name","","Nomadic","7","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Nomadic","comments_Intro/comment/text","","These lands are dangerous, and it seems we are to ride with you for now. Know that we do not intend to remain here forever though.","130","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Nomadic","comments_Random/comment/text","0","Close your eyes and imagine an endless, beautiful landscape. That was our home. Maybe one day we will return.","109","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Nomadic","comments_Random/comment/text","1","We find it pretty unsettling to be sitting around all day in giant tents filled with strangers.","95","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Northmen","name","","Northmen","8","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Northmen","comments_Intro/comment/text","","Greetings! Is it true that your people keep tents up all year? Ha, ridiculous! Summers are far too sweltering for that business.","128","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Northmen","comments_Random/comment/text","0","Why is everyone wearing shirts while the weather is so fantastic?","65","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Northmen","comments_Random/comment/text","1","Nothing is as simultaneously practical and fashionable as fur.","62","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Obedient","name","","Obedient","8","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Obsessive","name","","Obsessive","9","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Obsessive","comments_Intro/comment/text","","We heard about you and talked about coming here and pretty soon we couldn't even think about anything else, so here we are!","123","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Obsessive","comments_Random/comment/text","0","I've been thinking about that old tree for weeks.","49","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Obsessive","comments_Random/comment/text","1","We cannot stop thinking about ways we could be of better use to the community.","78","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Obstinate","name","","Obstinate","9","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Obstinate","comments_Intro/comment/text","","Sure, we agree to join your tribe, but we're going to do things our way. Got it?","80","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Paranoid","name","","Paranoid","8","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Paranoid","comments_Intro/comment/text","0","A new start will be nice, but it's only a matter of time until everyone here turns against as well. That's just how people are. You can't trust them.","149","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Paranoid","comments_Intro/comment/text","1","So we can stay?[NEWLINE]Come on, what's the catch?","50","ClanTraitDialogue","SafeDisplay","False","True","[NEWLINE]","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Paranoid","comments_Random/comment/text","0","It's only paranoia if your theories turn out to be wrong. Otherwise, it's wisdom!","81","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Paranoid","comments_Random/comment/text","1","The woods are full of eyes...","29","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Passionate","name","","Passionate","10","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Passionate","comments_Intro/comment/text","","Joining your tribe will be the best thing that ever happens to us, we just know it!","83","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Peddlers","name","","Peddlers","8","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Perceptive","name","","Perceptive","10","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Petty","name","","Petty","5","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Ranchers","name","","Ranchers","8","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Reapers","name","","Reapers","7","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Reclusive","name","","Reclusive","9","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Reclusive","comments_Intro/comment/text","","Can you just show us which tents are ours?","42","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Reserved","name","","Reserved","8","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Resourceful","name","","Resourceful","11","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Rivermen","name","","Rivermen","8","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Rivermen","comments_Random/comment/text","","Some people get seasick. Well, I'll be the first to tell you: we get landsick. Yeah. That's a thing","99","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Rowdy","name","","Rowdy","5","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Rustic","name","","Rustic","6","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Rustic","comments_Random/comment/text","","Sleeping with nothing but the open sky above you is the way to go.","66","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Sensitive","name","","Sensitive","9","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Sensitive","comments_Intro/comment/text","","Our last clan leader was incredibly ingrateful. We hope you'll be different...","78","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Smithing_Lineage","name","","Smithing Lineage","16","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Squeamish","name","","Squeamish","9","ClanTraitName","SafeDisplay","False","False","","True","Known player-facing trait label; patched by ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Squeamish","comments_Intro/comment/text","","Wait, what was that? You saw it, right?","39","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
"Content\Config\Primary\ClanTraits.xml","ClanTraits.original.xml","clanTrait","TRAIT_Squeamish","comments_Random/comment/text","0","Animals with short tails are the worst, because then you can always see their... their... you know... ","102","ClanTraitDialogue","SafeDisplay","False","True","","True","Player-facing clan dialogue under a stable trait ID."
